id,name,subtitle,url,rating_value,rating_count,rating_count_list,artist_name,chart_name,chart_position,chart_genre_name,chart_genre_id
441457218,Photo Lab: Picture Editor App,"Art Face Editing, Filter Edit",https://apps.apple.com/us/app/photo-lab-picture-editor-app/id441457218,4.6,41904,"[1142, 508, 1325, 6858, 32071]",VicMan LLC,top-free,136,Photo & Video,6008
924826256,SlideShow Maker Photo to Video,Picture with music slide show,https://apps.apple.com/us/app/slideshow-maker-photo-to-video/id924826256,4.2,73986,"[10695, 1851, 3707, 6297, 51436]",Free Photo Video Editor And Picture Movie Editing Pte. Ltd.,top-free,55,Photo & Video,6008
951704333,Filterra - Photo Editor,Make & Edit Awesome Photos,https://apps.apple.com/us/app/filterra-photo-editor/id951704333,4.5,38042,"[1535, 880, 2283, 4017, 29327]",UTILITY APPS LP,top-free,178,Photo & Video,6008
543577420,PhotoGrid Collage maker editor,Video Collage & Photo Editor,https://apps.apple.com/us/app/photogrid-collage-maker-editor/id543577420,4.7,14968,"[315, 264, 338, 1204, 12847]","KS Mobile, Inc.",top-free,69,Photo & Video,6008
587366035,PicsArt Photo Editor + Collage,"Sticker, Pic & Video Maker",https://apps.apple.com/us/app/picsart-photo-editor-collage/id587366035,4.7,256550,"[7258, 3052, 7458, 20320, 218462]","PicsArt, Inc.",top-free,5,Photo & Video,6008
439438619,Snapseed,Snapseed,https://apps.apple.com/us/app/snapseed/id439438619,3.9,4330,"[677, 292, 385, 612, 2364]",Google LLC,top-free,51,Photo & Video,6008
781383622,Huji Cam,Just Like The Year 1998,https://apps.apple.com/us/app/huji-cam/id781383622,4.2,9520,"[794, 356, 746, 1561, 6063]","Manhole, Inc.",top-free,68,Photo & Video,6008
878783582,Adobe Lightroom Photo Editor,Retouch Photos & Pro Camera,https://apps.apple.com/us/app/adobe-lightroom-photo-editor/id878783582,4.8,46312,"[1082, 342, 843, 2879, 41166]",Adobe Inc.,top-free,22,Photo & Video,6008
1149994032,Facetune2: Best Selfie Editing,Beauty Camera & Photo Editor,https://apps.apple.com/us/app/facetune2-best-selfie-editing/id1149994032,4.6,70089,"[3158, 964, 2302, 5874, 57791]",Lightricks Ltd.,top-free,12,Photo & Video,6008
997362197,InShot - Video Editor,Video maker with music,https://apps.apple.com/us/app/inshot-video-editor/id997362197,4.8,662589,"[2829, 2912, 15617, 55266, 585965]",InstaShot Inc.,top-free,15,Photo & Video,6008
447188370,Snapchat,Share the moment!,https://apps.apple.com/us/app/snapchat/id447188370,3.8,254069,"[45230, 13620, 19835, 31872, 143512]","Snap, Inc.",top-free,3,Photo & Video,6008
331975235,Photoshop Express Photo Editor,"Collage Maker,Edit Raw Picture",https://apps.apple.com/us/app/photoshop-express-photo-editor/id331975235,4.8,524827,"[4859, 2835, 13874, 55769, 447490]",Adobe Inc.,top-free,26,Photo & Video,6008
389801252,Instagram,,https://apps.apple.com/us/app/instagram/id389801252,4.8,15542768,"[282396, 111380, 367137, 1196218, 13585637]","Instagram, Inc.",top-free,2,Photo & Video,6008
1247275033,Unfold — Story Templates,Stories Editor & Collage Maker,https://apps.apple.com/us/app/unfold-story-templates/id1247275033,4.9,97815,"[745, 451, 1528, 4615, 90476]",Unfold Creative,top-free,95,Photo & Video,6008
844570015,Funimate Video Musical Editor,Music Star Maker with Effects,https://apps.apple.com/us/app/funimate-video-musical-editor/id844570015,4.7,368598,"[6876, 3983, 14853, 44157, 298729]","Avcr, Inc.",top-free,9,Photo & Video,6008
994905763,Triller: Social Video Platform,"Create, Share, Connect",https://apps.apple.com/us/app/triller-social-video-platform/id994905763,4.7,114623,"[2813, 1229, 3197, 7609, 99775]",Triller LLC,top-free,19,Photo & Video,6008
884009993,Lomotif - Music Video Editor,Create & Remix Slideshows Fast,https://apps.apple.com/us/app/lomotif-music-video-editor/id884009993,4.6,257612,"[8707, 4248, 10048, 24177, 210432]",Lomotif Private Limited,top-free,41,Photo & Video,6008
438596432,Video Star,Music video maker,https://apps.apple.com/us/app/video-star/id438596432,3.9,31521,"[4960, 1705, 2807, 4495, 17554]",Frontier Design Group,top-free,30,Photo & Video,6008
498127541,PicPlayPost Movie Video Editor,"Slideshow Maker, Video Collage",https://apps.apple.com/us/app/picplaypost-movie-video-editor/id498127541,4.7,58698,"[1315, 636, 1580, 4347, 50820]",Mixcord Inc.,top-free,77,Photo & Video,6008
1380553095,MVBit-Slideshow & Music Video,Hyper Video Effect,https://apps.apple.com/us/app/mvbit-slideshow-music-video/id1380553095,3.8,1843,"[316, 110, 173, 297, 947]",ye qianyuan,,,,
1152687277,Hype-Type: Moving Text Photo-s,Video Text Animation Creator,https://apps.apple.com/us/app/hype-type-moving-text-photo-s/id1152687277,4.6,28926,"[1230, 471, 1157, 4264, 21804]",Setona LLC,,,,
583555212,Cute CUT,Full Featured Video Editor,https://apps.apple.com/us/app/cute-cut/id583555212,4.4,30392,"[1619, 1036, 2011, 4923, 20803]",YU BO,top-free,93,Photo & Video,6008
1061859052,intoLive - Live Wallpapers,Video to live wallpaper maker,https://apps.apple.com/us/app/intolive-live-wallpapers/id1061859052,4.5,26156,"[2018, 562, 1039, 2190, 20347]","ImgBase, Inc.",top-free,36,Photo & Video,6008
1251790681,Likee - Formerly LIKE Video,Short Video Creation Platform,https://apps.apple.com/us/app/likee-formerly-like-video/id1251790681,4.4,18194,"[1775, 470, 621, 1000, 14328]",BIGO TECHNOLOGY PTE. LTD.,top-free,75,Photo & Video,6008
447188370,Snapchat,Share the moment!,https://apps.apple.com/us/app/snapchat/id447188370,3.8,256287,"[45586, 13715, 20002, 32131, 144853]","Snap, Inc.",top-free,3,Photo & Video,6008
389801252,Instagram,,https://apps.apple.com/us/app/instagram/id389801252,4.8,15597712,"[283459, 111792, 368298, 1199304, 13634859]","Instagram, Inc.",top-free,2,Photo & Video,6008
544007664,"YouTube: Watch, Listen, Stream","Videos, Music and Live Streams",https://apps.apple.com/us/app/youtube-watch-listen-stream/id544007664,4.7,12111151,"[309571, 129990, 346200, 1046694, 10278696]",Google LLC,top-free,1,Photo & Video,6008
1180884341,FaceApp - AI Face Editor,Selfie Retouch & Backgrounds,https://apps.apple.com/us/app/faceapp-ai-face-editor/id1180884341,4.7,829392,"[19475, 8330, 25988, 62206, 713393]",FaceApp Inc,top-free,50,Photo & Video,6008
331975235,Photoshop Express Photo Editor,"Collage Maker,Edit Raw Picture",https://apps.apple.com/us/app/photoshop-express-photo-editor/id331975235,4.8,525814,"[4868, 2841, 13881, 55820, 448404]",Adobe Inc.,top-free,26,Photo & Video,6008
587366035,PicsArt Photo Editor + Collage,"Sticker, Pic & Video Maker",https://apps.apple.com/us/app/picsart-photo-editor-collage/id587366035,4.7,258690,"[7311, 3075, 7521, 20495, 220288]","PicsArt, Inc.",top-free,5,Photo & Video,6008
588013838,VSCO: Photo & Video Editor,"For creators, by creators",https://apps.apple.com/us/app/vsco-photo-video-editor/id588013838,4.4,32605,"[2646, 818, 1227, 3515, 24399]",Visual Supply Company,top-free,13,Photo & Video,6008
409838725,Splice - Video Editor & Maker,Editing movie & making videos,https://apps.apple.com/us/app/splice-video-editor-maker/id409838725,4.7,127249,"[4795, 1498, 2756, 11445, 106755]",Bending Spoons Apps IVS,top-free,14,Photo & Video,6008
852555131,Adobe Spark Video,"Video Editor, Slideshow Maker",https://apps.apple.com/us/app/adobe-spark-video/id852555131,4.6,4965,"[195, 76, 173, 796, 3725]",Adobe Inc.,top-free,152,Productivity,6007
839085644,Adobe Photoshop Sketch,Drawing everywhere,https://apps.apple.com/us/app/adobe-photoshop-sketch/id839085644,4.8,30356,"[421, 227, 863, 3444, 25401]",Adobe Inc.,top-free,128,Productivity,6007
430437503,Adobe Connect,,https://apps.apple.com/us/app/adobe-connect/id430437503,2.5,126,"[65, 11, 6, 8, 36]",Adobe Inc.,top-free,173,Business,6000
968433730,Adobe Spark Page,Slideshow & Website Creator,https://apps.apple.com/us/app/adobe-spark-page/id968433730,4.6,1864,"[63, 43, 60, 221, 1477]",Adobe Inc.,,,,
1188753863,Adobe Premiere Rush for Video,"Create, edit & share videos",https://apps.apple.com/us/app/adobe-premiere-rush-for-video/id1188753863,4.6,29595,"[1333, 629, 1400, 2873, 23360]",Adobe Inc.,top-free,108,Photo & Video,6008
1040200189,Adobe Capture,Asset Creation for Designers,https://apps.apple.com/us/app/adobe-capture/id1040200189,4.8,13089,"[99, 71, 264, 1017, 11638]",Adobe Inc.,top-free,191,Productivity,6007
852473028,Adobe Creative Cloud,,https://apps.apple.com/us/app/adobe-creative-cloud/id852473028,4.8,24685,"[404, 172, 558, 2132, 21419]",Adobe Inc.,top-free,196,Productivity,6007
888530356,YouTube Studio,,https://apps.apple.com/us/app/youtube-studio/id888530356,4,5430,"[703, 247, 419, 773, 3288]",Google LLC,top-free,20,Photo & Video,6008
962194608,Google Photos,Smart Photo and Video Storage,https://apps.apple.com/us/app/google-photos/id962194608,4.7,227196,"[5521, 2789, 4785, 20099, 194002]",Google LLC,top-free,4,Photo & Video,6008
447188370,Snapchat,Share the moment!,https://apps.apple.com/us/app/snapchat/id447188370,3.8,256287,"[45586, 13715, 20002, 32131, 144853]","Snap, Inc.",top-free,3,Photo & Video,6008
587366035,PicsArt Photo Editor + Collage,"Sticker, Pic & Video Maker",https://apps.apple.com/us/app/picsart-photo-editor-collage/id587366035,4.7,258690,"[7311, 3075, 7521, 20495, 220288]","PicsArt, Inc.",top-free,5,Photo & Video,6008
1149994032,Facetune2: Best Selfie Editing,Beauty Camera & Photo Editor,https://apps.apple.com/us/app/facetune2-best-selfie-editing/id1149994032,4.6,70455,"[3170, 970, 2311, 5899, 58105]",Lightricks Ltd.,top-free,12,Photo & Video,6008
967351793,Layout from Instagram,,https://apps.apple.com/us/app/layout-from-instagram/id967351793,4.5,49529,"[1932, 1360, 2393, 8362, 35482]","Instagram, Inc.",top-free,10,Photo & Video,6008
389801252,Instagram,,https://apps.apple.com/us/app/instagram/id389801252,4.8,15597712,"[283459, 111792, 368298, 1199304, 13634859]","Instagram, Inc.",top-free,2,Photo & Video,6008
962194608,Google Photos,Smart Photo and Video Storage,https://apps.apple.com/us/app/google-photos/id962194608,4.7,227196,"[5521, 2789, 4785, 20099, 194002]",Google LLC,top-free,4,Photo & Video,6008
588013838,VSCO: Photo & Video Editor,"For creators, by creators",https://apps.apple.com/us/app/vsco-photo-video-editor/id588013838,4.4,32605,"[2646, 818, 1227, 3515, 24399]",Visual Supply Company,top-free,13,Photo & Video,6008
1041596399,Boomerang from Instagram,,https://apps.apple.com/us/app/boomerang-from-instagram/id1041596399,4.1,11029,"[1127, 538, 820, 1918, 6626]","Instagram, Inc.",top-free,28,Photo & Video,6008
544007664,"YouTube: Watch, Listen, Stream","Videos, Music and Live Streams",https://apps.apple.com/us/app/youtube-watch-listen-stream/id544007664,4.7,12111151,"[309571, 129990, 346200, 1046694, 10278696]",Google LLC,top-free,1,Photo & Video,6008
878783582,Adobe Lightroom Photo Editor,Retouch Photos & Pro Camera,https://apps.apple.com/us/app/adobe-lightroom-photo-editor/id878783582,4.8,47299,"[1091, 349, 860, 2924, 42075]",Adobe Inc.,top-free,22,Photo & Video,6008
588013838,VSCO: Photo & Video Editor,"For creators, by creators",https://apps.apple.com/us/app/vsco-photo-video-editor/id588013838,4.4,32567,"[2638, 814, 1225, 3509, 24381]",Visual Supply Company,top-free,13,Photo & Video,6008
781383622,Huji Cam,Just Like The Year 1998,https://apps.apple.com/us/app/huji-cam/id781383622,4.2,9520,"[794, 356, 746, 1561, 6063]","Manhole, Inc.",top-free,68,Photo & Video,6008
878783582,Adobe Lightroom Photo Editor,Retouch Photos & Pro Camera,https://apps.apple.com/us/app/adobe-lightroom-photo-editor/id878783582,4.8,46312,"[1082, 342, 843, 2879, 41166]",Adobe Inc.,top-free,22,Photo & Video,6008
1149994032,Facetune2: Best Selfie Editing,Beauty Camera & Photo Editor,https://apps.apple.com/us/app/facetune2-best-selfie-editing/id1149994032,4.6,70089,"[3158, 964, 2302, 5874, 57791]",Lightricks Ltd.,top-free,12,Photo & Video,6008
439438619,Snapseed,Snapseed,https://apps.apple.com/us/app/snapseed/id439438619,3.9,4330,"[677, 292, 385, 612, 2364]",Google LLC,top-free,51,Photo & Video,6008
587366035,PicsArt Photo Editor + Collage,"Sticker, Pic & Video Maker",https://apps.apple.com/us/app/picsart-photo-editor-collage/id587366035,4.7,256550,"[7258, 3052, 7458, 20320, 218462]","PicsArt, Inc.",top-free,5,Photo & Video,6008
967351793,Layout from Instagram,,https://apps.apple.com/us/app/layout-from-instagram/id967351793,4.5,49196,"[1920, 1353, 2374, 8305, 35244]","Instagram, Inc.",top-free,10,Photo & Video,6008
997362197,InShot - Video Editor,Video maker with music,https://apps.apple.com/us/app/inshot-video-editor/id997362197,4.8,662589,"[2829, 2912, 15617, 55266, 585965]",InstaShot Inc.,top-free,15,Photo & Video,6008
331975235,Photoshop Express Photo Editor,"Collage Maker,Edit Raw Picture",https://apps.apple.com/us/app/photoshop-express-photo-editor/id331975235,4.8,524827,"[4859, 2835, 13874, 55769, 447490]",Adobe Inc.,top-free,26,Photo & Video,6008
998411110,AirBrush - Best Photo Editor,"Retouch selfie, filters & tune",https://apps.apple.com/us/app/airbrush-best-photo-editor/id998411110,4.9,99499,"[591, 271, 814, 4374, 93449]","Xiamen Meitu Technology Co., Ltd.",top-free,42,Photo & Video,6008
583099157,Mixtiles,Photos that stick to walls,https://apps.apple.com/us/app/mixtiles/id583099157,4.9,54952,"[512, 240, 720, 3365, 50115]",Mixtiles Ltd,top-free,159,Photo & Video,6008
518158653,FreePrints – Photos Delivered,Print Photos – Fast & Free!,https://apps.apple.com/us/app/freeprints-photos-delivered/id518158653,4.8,413764,"[6685, 2779, 8716, 32355, 363229]",PlanetArt,top-free,80,Photo & Video,6008
621574163,Amazon Photos,Full-resolution photo storage,https://apps.apple.com/us/app/amazon-photos/id621574163,4.7,45111,"[582, 315, 938, 7038, 36238]",AMZN Mobile LLC,top-free,34,Photo & Video,6008
734887606,Chatbooks: Print Family Photos,"Photo Books,Prints & Decor",https://apps.apple.com/us/app/chatbooks-print-family-photos/id734887606,4.8,104931,"[520, 441, 2195, 10514, 91261]","Chatbooks, Inc.",,,,
330035194,Snapfish: Create Cards & Gifts,"Order Prints, Books & Canvases",https://apps.apple.com/us/app/snapfish-create-cards-gifts/id330035194,4.7,27890,"[533, 358, 806, 4746, 21447]",Snapfish,,,,
974748812,GIPHY: The GIF Search Engine,GIF Keyboard & Sticker Maker,https://apps.apple.com/us/app/giphy-the-gif-search-engine/id974748812,4.8,262894,"[4030, 2039, 7249, 25888, 223688]","Giphy, Inc.",top-free,54,Photo & Video,6008
962194608,Google Photos,Smart Photo and Video Storage,https://apps.apple.com/us/app/google-photos/id962194608,4.7,227196,"[5521, 2789, 4785, 20099, 194002]",Google LLC,top-free,4,Photo & Video,6008
1085652055,Photo Collage - Collageable,Collage Maker & Picture Editor,https://apps.apple.com/us/app/photo-collage-collageable/id1085652055,4.7,128067,"[3354, 1168, 4544, 14554, 104447]",Filterra Inc.,top-free,29,Photo & Video,6008
448639966,PicCollage Grid & Photo Editor,Make Video & Text Valentines,https://apps.apple.com/us/app/piccollage-grid-photo-editor/id448639966,4.8,934438,"[10110, 6983, 27929, 94688, 794728]",Cardinal Blue,top-free,17,Photo & Video,6008
967416708,Kodak Moments,Create & print photo gifts,https://apps.apple.com/us/app/kodak-moments/id967416708,4.7,65157,"[996, 566, 2129, 7472, 53994]",Kodak Alaris Inc.,,,,
738897668,VivaVideo - Video Maker&Editor,Video Editor with Music,https://apps.apple.com/us/app/vivavideo-video-maker-editor/id738897668,4.7,112986,"[2378, 1594, 3188, 7663, 98163]",QuVideo Inc.,top-free,60,Photo & Video,6008
884009993,Lomotif - Music Video Editor,Create & Remix Slideshows Fast,https://apps.apple.com/us/app/lomotif-music-video-editor/id884009993,4.6,257106,"[8678, 4246, 10034, 24125, 210023]",Lomotif Private Limited,top-free,41,Photo & Video,6008
443354861,Camera360-Selfie Photo Editor,Custom filter&portrait beauty,https://apps.apple.com/us/app/camera360-selfie-photo-editor/id443354861,4.7,78884,"[2437, 1319, 2981, 6833, 65314]",PinGuo Inc.,,,,
622434129,"BeautyPlus -Snap, Edit, Filter",Selfie Camera + AR,https://apps.apple.com/us/app/beautyplus-snap-edit-filter/id622434129,4.9,141368,"[940, 758, 2239, 9325, 128106]","Meitu Technology, Inc.",top-free,120,Photo & Video,6008
878783582,Adobe Lightroom Photo Editor,Retouch Photos & Pro Camera,https://apps.apple.com/us/app/adobe-lightroom-photo-editor/id878783582,4.8,46312,"[1082, 342, 843, 2879, 41166]",Adobe Inc.,top-free,22,Photo & Video,6008
781383622,Huji Cam,Just Like The Year 1998,https://apps.apple.com/us/app/huji-cam/id781383622,4.2,9520,"[794, 356, 746, 1561, 6063]","Manhole, Inc.",top-free,68,Photo & Video,6008
904209370,B612 - Beauty & Filter Camera,,https://apps.apple.com/us/app/b612-beauty-filter-camera/id904209370,4.6,44308,"[1561, 962, 1704, 3671, 36410]",SNOW INC.,top-free,153,Photo & Video,6008
447188370,Snapchat,Share the moment!,https://apps.apple.com/us/app/snapchat/id447188370,3.8,254069,"[45230, 13620, 19835, 31872, 143512]","Snap, Inc.",top-free,3,Photo & Video,6008
587366035,PicsArt Photo Editor + Collage,"Sticker, Pic & Video Maker",https://apps.apple.com/us/app/picsart-photo-editor-collage/id587366035,4.7,256550,"[7258, 3052, 7458, 20320, 218462]","PicsArt, Inc.",top-free,5,Photo & Video,6008
588013838,VSCO: Photo & Video Editor,"For creators, by creators",https://apps.apple.com/us/app/vsco-photo-video-editor/id588013838,4.4,32567,"[2638, 814, 1225, 3509, 24381]",Visual Supply Company,top-free,13,Photo & Video,6008
694164275,Quik - GoPro Video Editor,"Edit photos, videos to music",https://apps.apple.com/us/app/quik-gopro-video-editor/id694164275,4.9,231408,"[980, 436, 1247, 6553, 222192]","GoPro, Inc.",top-free,161,Photo & Video,6008
997362197,InShot - Video Editor,Video maker with music,https://apps.apple.com/us/app/inshot-video-editor/id997362197,4.8,666249,"[2854, 2931, 15693, 55522, 589249]",InstaShot Inc.,top-free,15,Photo & Video,6008
486781045,Magisto Video Editor,Movie & Music Slideshow Maker,https://apps.apple.com/us/app/magisto-video-editor/id486781045,4.6,85463,"[3475, 1001, 2885, 8026, 70076]","Vimeo, Inc.",top-free,44,Photo & Video,6008
878783582,Adobe Lightroom Photo Editor,Retouch Photos & Pro Camera,https://apps.apple.com/us/app/adobe-lightroom-photo-editor/id878783582,4.8,47299,"[1091, 349, 860, 2924, 42075]",Adobe Inc.,top-free,22,Photo & Video,6008
738897668,VivaVideo - Video Maker&Editor,Video Editor with Music,https://apps.apple.com/us/app/vivavideo-video-maker-editor/id738897668,4.7,114203,"[2397, 1604, 3220, 7731, 99251]",QuVideo Inc.,top-free,60,Photo & Video,6008
